,y,x,highway
6786674050,10.7708911,106.6729194,crossing
6786674051,10.7700128,106.6714942,
2922933636,10.7473742,106.6888984,
6786674056,10.7698072,106.6711101,crossing
6786674058,10.7698753,106.671071,traffic_signals
6786674061,10.7696549,106.6706706,crossing
6786674241,10.7719844,106.6781223,crossing
6786674242,10.7718638,106.6779795,crossing
6786674244,10.7705161,106.6766398,crossing
6754168420,10.7606373,106.6740647,crossing
9690705586,10.7788556,106.7073766,
9690705587,10.7793576,106.7075188,
9690705588,10.7796802,106.7076146,
2358144748,10.7504858,106.6666605,
11998476554,10.7637901,106.6716621,
2154852108,10.74249,106.6883191,
6640398174,10.7571129,106.6694601,
6640398171,10.7574238,106.6738184,
6640398172,10.7575187,106.6737942,
366375026,10.7455813,106.6585792,
6643020540,10.7780521,106.6822685,
5762610054,10.7703835,106.6864301,
6727431062,10.7652465,106.6818717,
5762610071,10.7656792,106.6816278,
5762610073,10.765492,106.6819297,
5762610074,10.7651971,106.6818111,
5762610075,10.7651788,106.6817741,
5762610076,10.7651663,106.6817346,
5762610072,10.7656557,106.6817916,
5762610078,10.7651664,106.6816113,
5762610079,10.7653543,106.6814154,
5762610080,10.7653073,106.6814331,
5762610081,10.7654038,106.6814071,
5762610082,10.7655244,106.6814281,
5762610083,10.7655599,106.681447,
5762610084,10.7656032,106.6814815,
5762610085,10.7656385,106.6815245,
5794854819,10.7619064,106.6759587,
5794854820,10.7619694,106.6760498,
5794854821,10.7618472,106.67588,
5794854823,10.7541257,106.676905,
5794854825,10.7542079,106.6768826,
5794854831,10.7610914,106.6747885,
4609046449,10.7500898,106.6600681,
6751156289,10.7617373,106.6684003,crossing
6751156290,10.7608731,106.6685972,crossing
6751156291,10.7608978,106.6686934,crossing
366377082,10.7917146,106.6555464,
6793886168,10.7757746,106.6825747,
6751156746,10.7592771,106.6685607,crossing
6751156747,10.7593177,106.6684921,crossing
6751156748,10.7593588,106.668422,crossing
6751156861,10.7619305,106.6683563,traffic_signals
746617478,10.7526236,106.6684655,crossing
6778157814,10.7502255,106.6633855,
4611406619,10.7586999,106.6843579,
9708927917,10.770665,106.7063674,
9708927918,10.7705791,106.7063873,
9708927919,10.770499,106.7063873,
5788957680,10.7596667,106.6688443,
5788957691,10.7598753,106.6686863,
11771724339,10.7829246,106.7067358,
9732128114,10.7850118,106.6681845,
5108956872,10.7921298,106.6547982,
5108956883,10.7917634,106.6554563,
5108956905,10.788967,106.6607723,
5108956906,10.7882288,106.6621944,
4609310620,10.7731679,106.6901876,
9721647695,10.7696574,106.705899,
9721647698,10.7690775,106.7056181,
6760726687,10.7615504,106.6895626,crossing
6760726688,10.7615146,106.6896225,crossing
6760726689,10.761469,106.6896988,traffic_signals
6760726690,10.7614268,106.6897695,crossing
2614395055,10.7674993,106.6745435,
2614395057,10.7676179,106.6741429,
2614395078,10.7677381,106.6746188,
2614395084,10.767793,106.6745974,
2614395089,10.7678156,106.6741773,
2614395092,10.767856,106.6742125,
11640013457,10.7814222,106.7074862,
11787207496,10.7459599,106.659278,
5811504035,10.7594032,106.6932999,
366379977,10.7659541,106.6640381,
11072734340,10.7873845,106.6865963,
9646671003,10.7823053,106.706066,
9646671008,10.7826396,106.7060567,
4614030565,10.760025,106.6689772,
1756267787,10.7401227,106.6890667,
4609836317,10.7564168,106.6852863,
4611409246,10.759139,106.6841903,
1996653935,10.7488103,106.6605126,
1996653933,10.7501056,106.663029,
1996653942,10.7505631,106.6632597,
1996653944,10.7501841,106.6600664,
1996653945,10.7484585,106.6605997,
1996653947,10.7496022,106.6616454,
366380463,10.7964983,106.6546622,
1996654022,10.764818,106.6991352,
1996654028,10.7543658,106.6871406,
1996654032,10.7570383,106.6669116,
1996654049,10.7684549,106.7026958,
1996654051,10.7514457,106.6763249,
5778212336,10.7782288,106.6853302,
5778212341,10.7804775,106.6846168,
1996654066,10.7658537,106.7006283,
1996654087,10.7679232,106.7027842,
1996654089,10.7684838,106.7033603,
1996654109,10.751154,106.6622257,
1996654114,10.7510506,106.6617791,
1996654120,10.749502,106.6751861,
1996654122,10.7469804,106.6604833,
1996654128,10.7507127,106.6630822,
1996654131,10.750418,106.6599473,traffic_signals
1996654136,10.7509256,106.6760324,
1996654140,10.7680327,106.7021213,
1996654142,10.7503045,106.6601569,
1996654153,10.7508658,106.66925,
1996654166,10.7501266,106.6758122,
1996654170,10.7498447,106.6719625,
1996654172,10.7656146,106.7002894,crossing
1996654187,10.7492907,106.6739107,
1996654189,10.7643008,106.6977426,
1996654191,10.7566394,106.6895025,
1996654193,10.765728,106.7004638,
1996654196,10.7519748,106.6768231,
1996654202,10.750808,106.6663468,
1996654208,10.7646417,106.6988108,
1996654210,10.7479517,106.6605995,
1996654212,10.7598569,106.6940493,
1996654213,10.7500257,106.6757564,
1996654237,10.7508361,106.6625619,
1996654239,10.7486924,106.6605509,
1996654263,10.7471193,106.6603867,
1996654273,10.7508103,106.659012,
1996654292,10.7517346,106.6765611,
5778212565,10.7772643,106.6842983,
1996654296,10.7505722,106.6682171,
5778212573,10.7796251,106.6838041,
4631143716,10.7522413,106.669414,
5778212590,10.7770599,106.6809243,
5778212592,10.7767886,106.680766,
1996654321,10.7486564,106.6588591,
366380783,10.7414659,106.6884271,
1996654336,10.7506371,106.659064,
1996654356,10.7508589,106.6592629,
1996654360,10.7639857,106.6980282,traffic_signals
1996654402,10.7639444,106.6980685,
8359937902,10.7833205,106.687408,
1996654447,10.7507597,106.6593041,
1996654452,10.7704706,106.7061056,
1996654465,10.7480994,106.6604965,
1996654469,10.751068,106.6760848,
1996654472,10.7565665,106.6672749,
1996654477,10.7548283,106.6603661,
1996654504,10.7498252,106.6755961,
1996654515,10.7509575,106.6612371,
1996654538,10.749743,106.6755125,
1996654545,10.7508319,106.6659851,
1996654554,10.7686271,106.7030143,
1996654564,10.7504499,106.6759128,
7436273656,10.7496931,106.6843778,
6449960718,10.7450758,106.6575417,
1996654598,10.7502468,106.6706985,
6449960720,10.7449994,106.6573994,
7461308424,10.7483001,106.6691976,
1996654611,10.7502304,106.6600816,
1996654617,10.7511288,106.6612149,
11499112534,10.7637037,106.6598151,
11499112535,10.7636101,106.6599942,
6773180539,10.7691532,106.6946611,crossing
6773180540,10.7692018,106.6947656,traffic_signals
1996654725,10.7486671,106.6604284,
11284547735,10.7715104,106.6981359,
11284547736,10.7715573,106.6980138,
11284547737,10.7715313,106.6980875,
11284547738,10.771577,106.697938,
11284547739,10.7711218,106.6981346,
11284547740,10.7711182,106.6982415,
11284547741,10.7710642,106.698192,
11284547742,10.7710678,106.6980845,
1996654745,10.7506819,106.6673383,
1996654786,10.7482917,106.6604895,
1996654788,10.7506202,106.6590944,
1996654797,10.7508279,106.6592858,
1996654802,10.7507922,106.6592998,
1996654852,10.7674021,106.7022473,
1996654859,10.7508997,106.6607473,
1996654892,10.7649091,106.6993044,
1996654895,10.7506958,106.6592907,
1996654940,10.7649958,106.6994829,
1996654979,10.750834,106.6694368,
6747228547,10.7846182,106.696035,crossing
6747228551,10.7841247,106.6966363,crossing
1996655000,10.7505687,106.6601806,
1996655004,10.7482652,106.6606141,
1996655021,10.7661879,106.7008706,
1996655065,10.7508344,106.6609506,
1996655095,10.7500004,106.671523,
1996655096,10.750621,106.6629139,
1996655105,10.7506725,106.6759598,
1996655107,10.7699845,106.7059525,
1996655112,10.750764,106.6667364,
1996655118,10.7568608,106.6897729,
1996655152,10.7493009,106.674576,
6759811637,10.7593637,106.6612489,crossing
6759811639,10.7591709,106.6613009,crossing
6759811640,10.7578402,106.6616796,crossing
1996655203,10.7487644,106.6591857,
1996655233,10.750899,106.6591973,
1996655243,10.750694,106.6590162,
1996655249,10.7509026,106.6591235,
1996655288,10.7508391,106.6629048,
1996655291,10.7506263,106.6603117,
1996655296,10.7505697,106.6598465,
1996655304,10.7492849,106.6744199,
1996655306,10.7518668,106.6766936,
1996655313,10.765673,106.7003855,
1996655330,10.7506028,106.660527,
9404261874,10.7599418,106.6882338,
1996655354,10.7493898,106.6732798,crossing
1996655358,10.7496777,106.6754461,
9404261879,10.7622073,106.6903499,
9404261880,10.7621544,106.6904205,
9404261882,10.7625521,106.6906585,
9404261884,10.7631409,106.6911807,
9404261886,10.763452,106.6914538,
9404261887,10.7634023,106.691515,
9404261889,10.763667,106.6917458,
9404261891,10.7637855,106.6916048,
1996655449,10.7493761,106.674894,
1996655461,10.7487679,106.6603995,
1996655464,10.7541761,106.6582474,crossing
11845929855,10.7606274,106.6740502,
1996655496,10.763832,106.6981126,traffic_signals
1996655503,10.7492804,106.6741053,
1996655508,10.7480926,106.6606098,
1996655531,10.7479588,106.6604857,
9404261915,10.76893,106.696234,
1996655545,10.7506676,106.6592737,
1996655551,10.7509437,106.6627264,
1996655581,10.7494339,106.6750481,
1996655605,10.7484646,106.660467,
1996655609,10.7503442,106.6637442,
1996655629,10.7506286,106.6592289,
10106997792,10.769882,106.6969916,
1996655651,10.7502519,106.675862,
1996655654,10.7540387,106.6866567,
1996655669,10.7503509,106.6758891,
4609313866,10.7720507,106.6922064,
1996655702,10.7501674,106.6709995,
1996655723,10.7503167,106.6702823,
1996655730,10.7521015,106.6770668,crossing
1996655738,10.7512166,106.6617489,
1996655766,10.7537571,106.6583903,
1996655779,10.7510358,106.6609902,
1996655783,10.7523299,106.6822161,
1996655814,10.7639225,106.6980909,
1996655819,10.7499388,106.6756915,
1996655823,10.7651084,106.6994684,
1996655828,10.7541641,106.6868078,
5058497796,10.7681451,106.6747138,
2664205599,10.7795752,106.6949909,traffic_signals
383552880,10.746051,106.6689413,
383552881,10.7428254,106.6688529,
4594765211,10.7636502,106.6980244,
4594765213,10.7639585,106.6978412,
4594765218,10.7642915,106.6976318,
4594765219,10.7640071,106.697836,
6740151737,10.7637523,106.6599035,traffic_signals
6740151738,10.7638362,106.6598676,crossing
11395567083,10.7783872,106.6559675,
9690713588,10.7758914,106.7067405,
6757977785,10.7485899,106.6605782,
6757977786,10.7485603,106.6604528,
6791270255,10.7594632,106.6933985,
6791270258,10.759641,106.6936905,
6791270263,10.7617519,106.6961576,crossing
6791270268,10.7608734,106.6954462,
4609314795,10.7699173,106.6942242,crossing
4609314796,10.7691985,106.694628,
4609314797,10.7693067,106.6945695,traffic_signals
4628844526,10.7576169,106.6741676,
4628844527,10.757503,106.674185,
4609314798,10.7693507,106.6946793,crossing
6791457061,10.7562833,106.6848442,
11773317354,10.7664542,106.696257,
10182496509,10.7781934,106.7073025,
6786552119,10.7648438,106.6971396,crossing
6773182776,10.7681562,106.6952579,traffic_signals
6773182777,10.7682294,106.6953416,crossing
6773182778,10.7678623,106.6953911,traffic_signals
6773182779,10.7679161,106.6953344,traffic_signals
6773182780,10.7679732,106.6952753,crossing
6773182781,10.768011,106.6952343,crossing
6773182782,10.7682241,106.6954155,traffic_signals
6773182783,10.7681805,106.6954628,traffic_signals
6773182784,10.7681261,106.6955215,crossing
10595766596,10.7554859,106.6858372,
5780574570,10.7637691,106.6679391,
5780574588,10.7560789,106.6663728,
4610625914,10.7712944,106.6934487,
8366363067,10.7812809,106.6751601,
9695695354,10.7668371,106.7019729,
9721647689,10.7687629,106.7056449,
9721647690,10.7680068,106.7057976,
9721647691,10.7686783,106.7056417,
9721647692,10.7701592,106.7061907,
9721647693,10.7697552,106.7060351,
9721647694,10.7699269,106.7060309,
9721647696,10.7693723,106.705738,
9721647697,10.7691752,106.7056505,
9721647699,10.7688802,106.705579,
9721647700,10.7682664,106.7056151,
9721647701,10.7680962,106.7056751,
9721647702,10.770747,106.7063308,
5813867127,10.7518689,106.6773307,
6769874630,10.7509049,106.6610992,
6769874632,10.7512093,106.66158,
5813867356,10.7523312,106.6790481,
4623078280,10.7637981,106.6680477,
4623078282,10.7647365,106.6678383,
6770168717,10.7670522,106.6763044,crossing
6770168718,10.7671448,106.6763323,crossing
4623078287,10.763045,106.6681022,
4623078288,10.7600432,106.6689246,
701666217,10.7780191,106.6818848,
701666218,10.7780799,106.6817689,
701666216,10.778085,106.6816418,
366384363,10.7678404,106.6700137,
5058499837,10.7678426,106.6718913,
5058499849,10.7704589,106.6723245,
5058499868,10.7701351,106.6717218,
5058499877,10.769922,106.6713251,
1671468479,10.7952664,106.6826423,
6751163911,10.7570995,106.6668579,
6751163912,10.7570732,106.6669373,crossing
6751163913,10.7571326,106.6668822,crossing
6751163914,10.7571973,106.6668294,crossing
6751163915,10.7573805,106.6670649,
6751163916,10.7574214,106.6669945,
6751163917,10.7576911,106.6672937,
2280560142,10.7698697,106.7062074,
5058500123,10.7722875,106.6753759,
5058500129,10.772469,106.6756677,
5058500137,10.7726356,106.6759354,
5058500143,10.7729322,106.6764119,
5058500145,10.7730909,106.6766733,
5058500149,10.7732328,106.6768948,
5058500156,10.7734998,106.6773237,
11389933201,10.7964174,106.6547418,crossing
11389933202,10.7939283,106.651932,crossing
11389933203,10.7949537,106.6530221,crossing
11389933204,10.7964252,106.6545846,crossing
11389933205,10.7935409,106.6521593,crossing
6757455569,10.7526313,106.6684242,
6757455570,10.7526869,106.6683606,
6757455572,10.7526542,106.668388,
6757455574,10.7526577,106.6680593,
6449960700,10.7453555,106.6580626,
6449960702,10.745223,106.6578158,
6449960735,10.7446812,106.6568068,
6263969569,10.7798135,106.6555517,
6263969574,10.7799383,106.6555161,
6449960765,10.7442209,106.6561021,
6449960769,10.744309,106.6560737,
6751033273,10.7583384,106.669189,crossing
6726916096,10.7566353,106.6697798,crossing
6726916097,10.756752,106.6697559,traffic_signals
6747157933,10.7835755,106.6544779,traffic_signals
6747157934,10.7835577,106.6544032,crossing
6747157935,10.7837309,106.6544324,crossing
6747157936,10.783714,106.6543586,traffic_signals
6747157937,10.7842661,106.6542763,crossing
6747157940,10.7845923,106.6541855,crossing
366385222,10.7471524,106.6556181,
2469697624,10.7622417,106.6830015,
2469697625,10.7628625,106.6825903,
2469697626,10.7629123,106.6827342,
2469697627,10.7634745,106.6823443,
2469697628,10.7621878,106.6828618,
5806004387,10.7558499,106.6854441,
5806004398,10.7573669,106.6847649,
5806004421,10.7558669,106.6833655,
5806004428,10.7559146,106.6831677,
5806004435,10.755782,106.6826781,
5806004438,10.7558204,106.6828198,
6773184933,10.7511046,106.6765097,
6773184934,10.7512053,106.6765686,
5806004676,10.7588295,106.6841981,
2433653211,10.7639171,106.6600174,
2433653213,10.7680525,106.6678494,
2433653217,10.7630794,106.6586792,
2433653223,10.767804,106.6671227,
5806004711,10.7563126,106.6853238,traffic_signals
2433653225,10.7660373,106.6639922,
2433653226,10.7653526,106.6627096,
2433653232,10.7646732,106.6614341,
5778873001,10.7667468,106.6943395,
4589132515,10.7511008,106.662384,
2082380606,10.7949948,106.6553732,
2082380630,10.7946471,106.6550162,
2082380642,10.7955287,106.6556162,
366386196,10.75477,106.6789407,
6712587720,10.7678307,106.6671707,traffic_signals
6642769182,10.7543737,106.6778158,
6642769183,10.7542754,106.677454,
6642769184,10.7533528,106.6740343,
6791404833,10.7493646,106.6620215,
6791404834,10.7495358,106.66234,
6791404835,10.7503318,106.6672549,
6791404836,10.749705,106.6713856,
711368028,10.7779137,106.6819605,
366386566,10.7610932,106.660752,
6773186203,10.767701,106.6950331,
5806268214,10.7584471,106.6868418,
8347754401,10.7663911,106.6592173,
9123438588,10.7773745,106.7070875,
6794420299,10.773861,106.6890562,
5769437298,10.7898562,106.659091,
6258204927,10.7900331,106.6587554,
6372499824,10.7778539,106.6561296,traffic_signals
11242742187,10.7796272,106.6783298,
4638941672,10.7918007,106.6527407,
4638941673,10.7920106,106.6528282,
4638941674,10.7919749,106.6529447,
4638941675,10.7917572,106.6528267,
4638941676,10.7909594,106.6524862,
4638941677,10.7909603,106.6525607,
4617708124,10.7529664,106.6586547,
3339100849,10.7682066,106.684217,
6727312099,10.762787,106.6826206,crossing
6727312100,10.7628375,106.682764,crossing
6727312101,10.7622223,106.6828479,crossing
6727312102,10.7622774,106.6829873,crossing
5802861314,10.7541904,106.6561021,
8771118197,10.7845222,106.6691073,
5598913762,10.754451,106.6777917,
6789047627,10.7674644,106.6742695,
6789047628,10.7676408,106.6740784,
6789047629,10.7676494,106.6740395,
6789047630,10.7677508,106.6740851,
5444117924,10.7712012,106.6948847,
5444117925,10.7711701,106.6954935,
5444117929,10.7711721,106.696647,crossing
7631447467,10.769369,106.6965229,crossing
2291062340,10.7942511,106.6839405,
6640150081,10.7869021,106.6534446,
6640150082,10.7866108,106.6535302,
11361625721,10.7701349,106.6862114,crossing
1998235268,10.754338,106.686641,
1998235281,10.7541127,106.6867488,
1998235300,10.7527059,106.6872082,
1998235314,10.7548468,106.6861816,
1998235317,10.7547344,106.6864111,
1998235322,10.7544948,106.6864103,
9404261893,10.7640661,106.6918496,
6773057493,10.7454768,106.6582849,
6773057497,10.7469342,106.6598932,traffic_signals
6773057500,10.7485313,106.6605902,
6773057509,10.7502824,106.6598439,
6773057510,10.7503904,106.6597762,
11953547344,10.7767244,106.6837293,
11953547345,10.7766769,106.6836814,
11953547350,10.7766866,106.6838003,
11953547351,10.7766301,106.6837683,
5802993756,10.7566559,106.6695588,
11953547365,10.7766736,106.6838241,traffic_signals
2233772196,10.7931829,106.6536971,
2409408731,10.7939552,106.6514505,
2409408737,10.7946429,106.6501581,
2409408742,10.7963674,106.6469636,
2409408745,10.7943021,106.6508025,
6739896776,10.7667915,106.6654711,
6739896777,10.7669748,106.6656658,
4649953992,10.7669157,106.694272,
12096547552,10.7480437,106.6581757,
12096547555,10.7505236,106.6663099,
12096547556,10.7495856,106.6717588,
12096547558,10.7491029,106.6748792,
12096547566,10.7517864,106.6855946,
12096547568,10.7532378,106.6866003,
12096547570,10.755274,106.6885301,
6751169285,10.7630104,106.6681101,crossing
6450096913,10.7449606,106.6574256,
6450096946,10.7461887,106.6597349,
6450096947,10.7458502,106.658894,
366390159,10.7507204,106.6627717,
11825097709,10.7670069,106.7013047,
11825097704,10.7597816,106.6939241,
4666207251,10.7712328,106.6931266,
4666207256,10.7712522,106.6938843,
4666207257,10.7712549,106.6937631,
4666207266,10.771543,106.6930711,crossing
2233642261,10.7599931,106.6687442,
10030984562,10.7625914,106.6603286,
10882559496,10.7530402,106.6724471,
7501164288,10.781005,106.7001598,
4603817776,10.7570399,106.6858193,
4603817780,10.7571676,106.6860222,
4603817783,10.7568488,106.6857395,
4603817787,10.7574245,106.6862505,
4461998123,10.7883474,106.6531152,
11420217665,10.7711404,106.6733448,
2364059993,10.7716628,106.6875154,
2364059995,10.7715269,106.6873898,
2364059996,10.7704509,106.6863885,
2364059997,10.7719712,106.6878021,
2364059999,10.7661031,106.682257,
2364060004,10.7708698,106.6867799,
2364060005,10.7662985,106.6824552,
2364060006,10.7712874,106.6871753,traffic_signals
2364060009,10.7707054,106.6866274,
2364060010,10.7664075,106.6825614,
6754054570,10.7553692,106.685805,
6754054571,10.7554253,106.6858725,
5778485953,10.7627552,106.6578872,
5778485954,10.7626255,106.6576447,
678474547,10.7508328,106.6657819,
6751171455,10.7638435,106.6679202,traffic_signals
6751171456,10.7638718,106.6680313,crossing
6751171459,10.7636998,106.6679548,crossing
6751171460,10.7637269,106.6680637,traffic_signals
11749471117,10.7571159,106.6722397,
10315805782,10.7712509,106.6987782,
10315805784,10.7711046,106.6988219,
10315805786,10.7714,106.6984995,
10315805787,10.7713293,106.6984348,
10315805789,10.7714456,106.6984194,
10315805791,10.7713772,106.6983664,
10315805794,10.7711941,106.6989091,
10315805796,10.7713068,106.6984141,traffic_signals
10315805797,10.771388,106.6985221,traffic_signals
10315805799,10.7713953,106.6983389,traffic_signals
5795001569,10.7619013,106.6831395,
9675912561,10.7821258,106.7067234,
366392714,10.7618489,106.6683747,
7549400479,10.7645689,106.6975896,
7549400480,10.764625,106.6975582,
4623087036,10.7679827,106.6679772,
11259393548,10.7680729,106.6679564,
11259393549,10.7682204,106.6678388,
9013343796,10.7740801,106.6886508,
6736098903,10.7491254,106.6732195,traffic_signals
6793901957,10.7769723,106.6832674,
4419663831,10.7537602,106.686874,
6421395472,10.7451303,106.689207,
6394132598,10.7622299,106.6901572,
1996654421,10.7681404,106.7031109,
4631738599,10.7528307,106.6683676,
1996654424,10.750727,106.659301,
1996654428,10.7502718,106.6601126,
12000475403,10.7574689,106.6741352,
12000475404,10.7749394,106.6906202,crossing
12000475406,10.7757905,106.6915382,traffic_signals
1996654435,10.7506089,106.6591628,
1996654441,10.7676445,106.7017428,
4609063287,10.7503507,106.6602549,
12006635993,10.7616985,106.6897836,crossing
12006635994,10.7616411,106.6898468,crossing
12006635995,10.7617457,106.6897346,crossing
12006635996,10.7615847,106.6899076,crossing
5813779729,10.7521668,106.6827736,
6420478607,10.7488115,106.6884382,
6420478639,10.7480294,106.6887002,
6420478649,10.7470967,106.6889876,
6420478658,10.7465905,106.6891412,
6789184310,10.7559805,106.6834126,
6760610799,10.7608313,106.6890121,
6760610800,10.7607694,106.6890855,
6760610801,10.7607146,106.6891485,
6772931577,10.7463894,106.6689636,traffic_signals
2036251697,10.7684692,106.7055727,
2036251746,10.7696252,106.7059678,
2036251747,10.7697922,106.7058258,
2036251752,10.7694731,106.7057924,
2036251787,10.7687755,106.7055672,
6421396691,10.7459535,106.6892281,
6751173863,10.7648235,106.6678189,crossing
6751173864,10.7647936,106.6677053,crossing
5045757324,10.7652339,106.6677279,
6751173865,10.7646281,106.667745,crossing
6751173866,10.7646594,106.6678555,crossing
11551555125,10.7785732,106.7028701,crossing
11292295028,10.7824457,106.7062895,
2408890248,10.7683745,106.7033131,
4611399534,10.7580452,106.6846212,
11754611886,10.787916,106.6858201,
6328336881,10.7934937,106.6522462,
4629381644,10.7683844,106.6682317,
1996654898,10.7600521,106.6943478,
6449960694,10.7459668,106.659294,
2300363358,10.7576364,106.6741275,
2300363363,10.7575448,106.6738538,
2300363368,10.7574524,106.6738699,
2300363370,10.7574208,106.6739387,
2300363371,10.7576288,106.6741511,
2300363373,10.7574824,106.674169,
11824841475,10.7478286,106.6567751,
11824841477,10.7481948,106.6576192,
11824841483,10.7506456,106.6646779,
9591636815,10.7709468,106.6991652,
6751175530,10.7578872,106.6675369,crossing
6751175531,10.7579335,106.6674723,crossing
6751175532,10.7579777,106.6674044,crossing
6751175533,10.7578931,106.6674425,
6751175535,10.7584853,106.6679775,
6751175536,10.7585185,106.6679032,
6727058329,10.7613877,106.6833415,
4616143770,10.7576641,106.674368,
4616143772,10.757599,106.6741825,
6727058331,10.760814,106.6834144,crossing
6727058334,10.7612593,106.6832351,traffic_signals
4616143776,10.757435,106.6738894,
6727058333,10.7613091,106.6833728,crossing
4616143780,10.7576372,106.6741037,
6727058332,10.7608619,106.6835461,traffic_signals
6548669342,10.749644,106.6725255,
4616143783,10.7575223,106.6738485,
4616143784,10.7574744,106.6738561,
6640026588,10.758359,106.6615329,
10557768739,10.7710204,106.6989914,
6788662350,10.7692748,106.696439,
6788662351,10.7693449,106.6964047,
2230842248,10.7880965,106.6856404,
6753535102,10.7710067,106.6999745,
6753535106,10.7709807,106.7002262,
6759826592,10.7572358,106.6618505,traffic_signals
6759826595,10.7570535,106.661902,traffic_signals
6789155349,10.7650876,106.6997627,
6789155350,10.7655639,106.7002008,traffic_signals
6789155351,10.7654683,106.7000379,traffic_signals
5462344908,10.7691575,106.6696986,
5462344911,10.7667446,106.6653894,
5462344912,10.7665869,106.6651849,
6522455319,10.7712647,106.673736,
2040317235,10.7484337,106.6691134,
2040317275,10.7442644,106.6561682,
7417283939,10.7464808,106.6690651,
7417283940,10.7465252,106.6689742,
6791021964,10.767638,106.6589763,crossing
6791021965,10.7676091,106.6588765,crossing
6791021966,10.768135,106.6588369,crossing
6791021967,10.768107,106.6587377,crossing
6791021968,10.7688824,106.6586149,crossing
6791021969,10.7688565,106.6585269,crossing
6791021971,10.7691033,106.6585497,crossing
6791021972,10.7690802,106.6584642,crossing
5762893314,10.7660191,106.696534,
10558424628,10.7700405,106.6971363,
9832548072,10.7660959,106.6640957,
5803394824,10.7571628,106.666804,
6785910542,10.7650313,106.6725555,
2288699449,10.795938,106.656421,
2288699452,10.7977866,106.6582552,
2288699454,10.7959869,106.6563743,
2288699460,10.7961093,106.6565026,
2288699462,10.7971482,106.6575911,
11753277696,10.778015,106.7034918,
11753277697,10.7796568,106.7016787,
11753277700,10.7889271,106.690639,
366397786,10.7592718,106.6612746,
7549405585,10.764485,106.6985632,
5803395566,10.7579392,106.667376,
5803395629,10.7560073,106.6652722,
6789319266,10.7637489,106.6914905,crossing
6789319267,10.7635314,106.6912999,
6789319268,10.7634895,106.6913501,
6789319269,10.7626487,106.6905218,
6789319270,10.7626044,106.6905789,
6789319271,10.7621777,106.6901131,
6789319272,10.7621351,106.6901659,
1996655319,10.7481959,106.6604961,
11389684391,10.794334,106.6546946,crossing
11389684392,10.7941335,106.6544888,crossing
11389684393,10.7945333,106.6548993,crossing
11389684394,10.7947962,106.6551692,crossing
11389684395,10.7954384,106.6557267,
11389684401,10.7928951,106.6533154,
11389684408,10.792922,106.6532685,crossing
11389684409,10.7928136,106.6532703,crossing
11389684410,10.7927569,106.6533755,crossing
11389684413,10.7928409,106.6535318,crossing
11389684414,10.7927882,106.6535025,crossing
11389684431,10.7928283,106.6535557,traffic_signals
11389684432,10.7927094,106.6533506,traffic_signals
11389684434,10.7932864,106.6526279,crossing
11389684467,10.7924638,106.6541726,crossing
5240703919,10.7725501,106.6576051,
4646816752,10.7709221,106.6729713,
4646816753,10.7708448,106.6730569,
6760745989,10.761613,106.6684287,
6786567193,10.765283,106.6969723,
6786567195,10.7653609,106.6969244,
6786567197,10.7654253,106.6968847,
6786567199,10.7654895,106.6968452,
6786567201,10.7655746,106.6967928,
2233126173,10.7674392,106.6743618,
2233126176,10.76752,106.6741963,
2233126178,10.7677687,106.674152,
2233126184,10.7679222,106.6743765,
5795269937,10.7614631,106.6959451,
4618374496,10.751244,106.6761817,
11029499227,10.7799455,106.6841143,
4618374498,10.7493084,106.6737335,
4618374500,10.7493288,106.6747289,
4618374499,10.7492752,106.6742745,
4618374509,10.7516422,106.6764792,
5240704522,10.7728194,106.6575337,
366399085,10.7577566,106.6617032,
6754062047,10.7478023,106.6887689,
6788534011,10.7646121,106.6923287,traffic_signals
6788534012,10.7650243,106.6926041,traffic_signals
6788534013,10.764984,106.692658,traffic_signals
6788534014,10.7649249,106.6927389,crossing
6788534015,10.7648759,106.6928045,crossing
366399303,10.7510074,106.6621114,
8141066122,10.7836471,106.7046735,
8141066129,10.7837416,106.7047581,
8141066144,10.782159,106.7061741,
5795270655,10.761101,106.6956462,
4603826290,10.7578045,106.68658,
4603826291,10.757932,106.6866929,
4603826296,10.7583078,106.6870241,
11998515369,10.7610334,106.6697583,
11998515370,10.7614788,106.6700701,
11998515371,10.7615198,106.6700988,
11998515372,10.7617196,106.6702386,
11998515373,10.7618008,106.6702955,
6786699439,10.7556058,106.6820252,
6786699446,10.7603412,106.6769511,traffic_signals
6786699447,10.7606978,106.6772762,crossing;traffic_signals
11769139636,10.7745954,106.6875703,
3011826140,10.7906384,106.6524351,
6783685305,10.75998,106.6690305,
366400249,10.7605325,106.6771345,
762368912,10.7939448,106.6784523,
6116136066,10.794305,106.67763,traffic_signals
6116136071,10.7941425,106.6781133,traffic_signals
1996655847,10.7638794,106.6981148,
1996655850,10.750641,106.6631697,
9494123985,10.7710077,106.7003158,
9494123986,10.7709722,106.7010999,
2370360786,10.7521377,106.687302,
6659823065,10.7865765,106.6874835,
6783161847,10.7535192,106.6743321,
11953559073,10.7750717,106.686669,traffic_signals
11953559074,10.7749746,106.6869761,crossing
4610643517,10.7716644,106.6930831,
6640162489,10.7954374,106.6557681,
366401316,10.7883229,106.6620189,
4615624547,10.754634,106.6584542,
10796586955,10.7566605,106.6895246,
10796586956,10.7567627,106.6896513,
